date,product_category,product_name,units_sold,units_returned,price,discount_percentage,revenue,platform,location
2020-06-10,Energy Drinks,SlimFast,32.0,1.0,9.99,0.0,319.68,Instore,New York
2020-08-19,Vitamins,PowerFuel,11.0,0.0,12.5,20.0,0.0,Online,Houston
2020-06-10,Immunity Boosters,MuscleMax,11.0,1.0,12.5,20.0,0.0,Online,Los Angeles
2020-05-20,Protein,MuscleMax,0.0,2.0,15.0,20.0,0.0,Online,Los Angeles
2020-08-12,Weight Loss,MuscleMax,32.0,1.0,12.5,20.0,0.0,Instore,Houston
2020-08-19,Energy Drinks,SuperVita,11.0,2.0,12.5,0.0,0.0,Mobile App,Chicago
2020-12-09,Energy Drinks,SlimFast,0.0,1.0,10.99,10.0,0.0,Instore,New York
2020-09-30,Vitamins,MuscleMax,43.0,1.0,10.99,50.0,236.285,Online,New York
2020-09-09,Vitamins,ImmunoPro,0.0,0.0,9.99,20.0,0.0,Mobile App,Chicago
2020-06-24,Sleep Aids,SlimFast,50.0,2.0,12.5,20.0,0.0,Mobile App,Chicago
2020-02-05,Energy Drinks,PowerFuel,35.0,1.0,9.99,105.0,-17.48250000000002,Mobile App,Houston
2020-03-04,Vitamins,ImmunoPro,2.0,1.0,12.5,20.0,0.0,Instore,Chicago
2020-03-25,Protein,ImmunoPro,0.0,1.0,9.99,50.0,0.0,Mobile App,New York
2020-07-01,Vitamins,SuperVita,10.0,0.0,9.99,0.0,99.9,Online,New York
2020-10-14,Sleep Aids,SlimFast,11.0,1.0,12.5,10.0,0.0,Mobile App,New York
2020-10-14,Immunity Boosters,PowerFuel,0.0,2.0,10.99,20.0,0.0,Online,Los Angeles
2020-03-04,Immunity Boosters,SlimFast,0.0,1.0,12.5,25.0,0.0,Mobile App,New York
2020-08-26,Weight Loss,ImmunoPro,6.0,1.0,9.99,20.0,47.952,Online,Los Angeles
2020-01-04,Weight Loss,SlimFast,11.0,1.0,12.5,20.0,0.0,Mobile App,New York
2020-12-02,Protein,ImmunoPro,11.0,1.0,12.5,20.0,0.0,Mobile App,Phoenix
2020-10-07,Vitamins,PowerFuel,11.0,0.0,10.99,20.0,0.0,Mobile App,Los Angeles
2020-09-23,Weight Loss,MuscleMax,11.0,1.0,12.5,10.0,0.0,Online,Los Angeles
2020-10-21,Immunity Boosters,DreamRest,0.0,0.0,9.99,50.0,0.0,Online,Phoenix
2020-02-05,Immunity Boosters,MuscleMax,48.0,0.0,9.99,25.0,359.64,Instore,Houston
2020-09-16,Sleep Aids,SlimFast,0.0,0.0,15.0,10.0,0.0,Instore,Phoenix
2020-04-29,Weight Loss,SuperVita,29.0,1.0,12.5,0.0,362.5,Instore,Chicago
2020-02-26,Weight Loss,PowerFuel,0.0,2.0,10.99,50.0,0.0,Online,Chicago
2020-11-18,Weight Loss,SlimFast,11.0,1.0,12.5,0.0,0.0,Mobile App,New York
2020-06-24,Sleep Aids,ImmunoPro,0.0,1.0,12.5,25.0,0.0,Instore,Los Angeles
2020-02-26,Energy Drinks,DreamRest,0.0,1.0,15.0,25.0,0.0,Online,Chicago
2020-08-26,Weight Loss,SuperVita,0.0,0.0,10.99,50.0,0.0,Instore,New York
2020-06-17,Weight Loss,SlimFast,33.0,1.0,9.99,25.0,247.2525,Mobile App,New York
2020-06-17,Protein,SuperVita,5.0,2.0,15.0,50.0,37.5,Online,Chicago
2020-09-16,Protein,SlimFast,0.0,0.0,9.99,20.0,0.0,Mobile App,New York
2020-04-15,Sleep Aids,ImmunoPro,7.0,1.0,12.5,0.0,0.0,Instore,Chicago
2020-11-25,Sleep Aids,PowerFuel,11.0,0.0,12.5,20.0,0.0,Online,Chicago
2020-09-16,Protein,MuscleMax,11.0,2.0,12.5,25.0,0.0,Instore,New York
2020-11-25,Sleep Aids,SuperVita,15.0,1.0,12.5,10.0,0.0,Online,Chicago
2020-08-26,Energy Drinks,SlimFast,2.0,1.0,12.5,20.0,0.0,Online,New York
2020-08-05,Immunity Boosters,SlimFast,11.0,1.0,9.99,20.0,0.0,Online,Los Angeles
2020-08-05,Weight Loss,PowerFuel,1.0,0.0,9.99,50.0,4.995,Instore,Los Angeles
2020-10-21,Protein,SlimFast,41.0,2.0,12.5,0.0,512.5,Online,New York
2020-01-01,Immunity Boosters,SuperVita,7.0,1.0,12.5,10.0,0.0,Instore,Los Angeles
2020-08-19,Protein,MuscleMax,11.0,2.0,12.5,25.0,0.0,Online,New York
2020-09-02,Sleep Aids,ImmunoPro,16.0,1.0,12.5,50.0,0.0,Mobile App,New York
2020-03-11,Vitamins,DreamRest,11.0,1.0,9.99,20.0,0.0,Mobile App,Phoenix
2020-08-12,Sleep Aids,PowerFuel,20.0,1.0,12.5,50.0,0.0,Instore,Los Angeles
2020-10-14,Energy Drinks,SuperVita,41.0,0.0,9.99,0.0,409.59,Mobile App,Chicago
2020-04-15,Weight Loss,SuperVita,25.0,1.0,12.5,20.0,0.0,Instore,Chicago
2020-01-08,Weight Loss,ImmunoPro,11.0,1.0,10.99,20.0,0.0,Instore,Chicago
2020-08-05,Weight Loss,SlimFast,11.0,1.0,12.5,25.0,0.0,Mobile App,Chicago
2020-11-11,Protein,DreamRest,11.0,1.0,10.99,20.0,0.0,Instore,New York
2020-10-28,Weight Loss,PowerFuel,11.0,2.0,10.99,20.0,0.0,Mobile App,New York
2020-10-21,Energy Drinks,SlimFast,25.0,1.0,12.5,0.0,0.0,Online,Los Angeles
2020-03-11,Immunity Boosters,PowerFuel,50.0,2.0,15.0,20.0,600.0,Instore,Los Angeles
2020-07-22,Protein,PowerFuel,23.0,1.0,12.5,105.0,-14.375,Instore,Phoenix
2020-12-16,Protein,SlimFast,0.0,2.0,9.99,10.0,0.0,Mobile App,Los Angeles
2020-10-28,Energy Drinks,PowerFuel,35.0,1.0,12.5,20.0,350.0,Online,Chicago
2020-09-09,Immunity Boosters,SlimFast,11.0,2.0,12.5,50.0,0.0,Instore,New York
2020-02-12,Immunity Boosters,MuscleMax,36.0,2.0,15.0,0.0,540.0,Instore,Chicago
2020-08-19,Weight Loss,DreamRest,2.0,1.0,15.0,0.0,30.0,Mobile App,Houston
2020-01-01,Sleep Aids,MuscleMax,0.0,0.0,9.99,50.0,0.0,Online,Chicago
2020-01-22,Sleep Aids,DreamRest,0.0,2.0,10.99,0.0,0.0,Mobile App,Houston
2020-06-24,Energy Drinks,ImmunoPro,0.0,2.0,15.0,10.0,0.0,Online,Houston
2020-11-18,Immunity Boosters,SlimFast,27.0,1.0,10.99,10.0,267.057,Online,Chicago
2020-05-20,Immunity Boosters,ImmunoPro,0.0,2.0,10.99,0.0,0.0,Mobile App,Chicago
2020-07-22,Immunity Boosters,MuscleMax,45.0,1.0,10.99,50.0,247.275,Instore,Chicago
2020-12-02,Energy Drinks,DreamRest,11.0,1.0,12.5,50.0,0.0,Mobile App,Los Angeles
2020-03-11,Energy Drinks,SlimFast,11.0,2.0,12.5,50.0,0.0,Online,Chicago
2020-08-26,Energy Drinks,PowerFuel,9.0,2.0,12.5,20.0,0.0,Instore,Phoenix
2020-08-26,Sleep Aids,SlimFast,24.0,1.0,15.0,10.0,324.0,Mobile App,Chicago
2020-05-13,Vitamins,MuscleMax,45.0,2.0,10.99,10.0,445.095,Online,New York
2020-01-15,Energy Drinks,DreamRest,0.0,1.0,12.5,0.0,0.0,Instore,Chicago
2020-10-14,Vitamins,DreamRest,0.0,1.0,10.99,20.0,0.0,Mobile App,Chicago
2020-01-15,Sleep Aids,SlimFast,0.0,0.0,15.0,20.0,0.0,Mobile App,Los Angeles
2020-06-17,Sleep Aids,SuperVita,10.0,1.0,9.99,25.0,74.92500000000001,Instore,Chicago
2020-11-18,Sleep Aids,SlimFast,11.0,1.0,15.0,20.0,0.0,Mobile App,Chicago
2020-06-10,Vitamins,SlimFast,11.0,1.0,12.5,20.0,0.0,Online,Chicago
2020-03-25,Sleep Aids,SuperVita,41.0,1.0,10.99,0.0,450.59,Online,New York
2020-02-05,Weight Loss,ImmunoPro,11.0,1.0,12.5,25.0,0.0,Mobile App,New York
2020-08-26,Weight Loss,SlimFast,11.0,1.0,12.5,20.0,0.0,Instore,New York
2020-07-29,Energy Drinks,DreamRest,36.0,1.0,12.5,25.0,337.5,Instore,New York
2020-05-20,Vitamins,SuperVita,0.0,0.0,9.99,0.0,0.0,Mobile App,Chicago
2020-11-11,Vitamins,SuperVita,0.0,1.0,12.5,10.0,0.0,Online,Houston
2020-09-09,Protein,SuperVita,0.0,1.0,12.5,50.0,0.0,Mobile App,Houston
2020-11-25,Protein,MuscleMax,47.0,2.0,12.5,0.0,0.0,Instore,Phoenix
2020-04-15,Protein,SlimFast,11.0,2.0,12.5,0.0,137.5,Mobile App,Houston
2020-05-20,Energy Drinks,ImmunoPro,11.0,1.0,9.99,20.0,0.0,Instore,Chicago
2020-04-08,Weight Loss,ImmunoPro,0.0,1.0,15.0,20.0,0.0,Mobile App,Chicago
2020-09-30,Vitamins,PowerFuel,29.0,0.0,12.5,50.0,181.25,Instore,Chicago
2020-01-29,Energy Drinks,SlimFast,43.0,1.0,9.99,105.0,-21.4785,Online,Houston
2020-08-05,Energy Drinks,PowerFuel,0.0,1.0,12.5,0.0,0.0,Instore,Los Angeles
2020-02-26,Weight Loss,SuperVita,0.0,1.0,10.99,0.0,0.0,Mobile App,Chicago
2020-09-23,Sleep Aids,SuperVita,34.0,2.0,12.5,105.0,-21.25,Instore,New York
2020-10-21,Protein,SlimFast,41.0,0.0,10.99,10.0,405.531,Online,Phoenix
2020-05-13,Weight Loss,MuscleMax,37.0,0.0,9.99,0.0,369.63,Mobile App,Chicago
2020-04-01,Immunity Boosters,MuscleMax,11.0,1.0,12.5,20.0,0.0,Instore,New York
2020-10-21,Energy Drinks,SlimFast,31.0,1.0,12.5,0.0,387.5,Mobile App,Houston
2020-01-01,Weight Loss,MuscleMax,14.0,0.0,12.5,0.0,0.0,Instore,Los Angeles
2020-01-22,Sleep Aids,PowerFuel,11.0,1.0,10.99,20.0,0.0,Instore,Chicago
2020-07-01,Sleep Aids,PowerFuel,0.0,1.0,10.99,0.0,0.0,Online,Los Angeles
2020-06-24,Protein,SuperVita,11.0,1.0,12.5,20.0,0.0,Mobile App,Chicago
2020-04-15,Immunity Boosters,SlimFast,3.0,1.0,12.5,25.0,28.125,Online,New York
2020-04-01,Sleep Aids,PowerFuel,30.0,1.0,10.99,10.0,296.73,Mobile App,Chicago
2020-12-02,Vitamins,SlimFast,0.0,2.0,10.99,50.0,0.0,Instore,New York
2020-02-26,Energy Drinks,SlimFast,11.0,1.0,12.5,20.0,0.0,Mobile App,New York
2020-11-18,Vitamins,SuperVita,14.0,1.0,12.5,25.0,0.0,Online,Los Angeles
2020-04-08,Vitamins,PowerFuel,0.0,1.0,15.0,50.0,0.0,Mobile App,New York
2020-06-17,Protein,SlimFast,2.0,0.0,12.5,0.0,25.0,Instore,Chicago
2020-01-22,Energy Drinks,PowerFuel,0.0,1.0,9.99,20.0,0.0,Online,Chicago
2020-09-23,Weight Loss,MuscleMax,28.0,1.0,10.99,25.0,230.79,Instore,Chicago
2020-02-26,Immunity Boosters,MuscleMax,22.0,2.0,12.5,0.0,275.0,Instore,New York
2020-04-08,Energy Drinks,SuperVita,0.0,0.0,10.99,50.0,0.0,Mobile App,Los Angeles
2020-08-05,Sleep Aids,SuperVita,24.0,2.0,12.5,0.0,0.0,Mobile App,Chicago
2020-09-16,Energy Drinks,DreamRest,19.0,1.0,12.5,20.0,190.0,Online,Los Angeles
2020-02-26,Energy Drinks,SuperVita,0.0,0.0,10.99,50.0,0.0,Online,Los Angeles
2020-12-23,Vitamins,SuperVita,11.0,1.0,12.5,10.0,0.0,Online,Chicago
2020-06-24,Vitamins,SuperVita,11.0,1.0,10.99,50.0,60.445,Online,Los Angeles
2020-12-23,Energy Drinks,SuperVita,11.0,1.0,10.99,20.0,0.0,Instore,Los Angeles
2020-05-27,Weight Loss,MuscleMax,0.0,1.0,9.99,0.0,0.0,Instore,New York
2020-07-22,Energy Drinks,MuscleMax,4.0,2.0,12.5,20.0,0.0,Online,Phoenix
2020-03-25,Protein,MuscleMax,0.0,0.0,10.99,50.0,0.0,Online,Chicago
2020-06-03,Immunity Boosters,DreamRest,29.0,1.0,12.5,20.0,0.0,Online,New York
2020-04-01,Vitamins,DreamRest,0.0,1.0,9.99,10.0,0.0,Online,Phoenix
2020-07-08,Weight Loss,PowerFuel,6.0,1.0,10.99,50.0,32.97,Instore,Chicago
2020-11-04,Vitamins,SuperVita,4.0,1.0,9.99,25.0,29.97,Online,Phoenix
2020-05-27,Vitamins,MuscleMax,11.0,1.0,12.5,25.0,0.0,Instore,Chicago
2020-02-19,Vitamins,SuperVita,48.0,1.0,12.5,50.0,300.0,Mobile App,Los Angeles
2020-11-11,Sleep Aids,ImmunoPro,11.0,2.0,12.5,20.0,0.0,Instore,Los Angeles
2020-05-20,Vitamins,ImmunoPro,11.0,1.0,15.0,20.0,0.0,Mobile App,Chicago
2020-06-24,Immunity Boosters,SuperVita,0.0,0.0,12.5,25.0,0.0,Mobile App,Chicago
2020-10-28,Weight Loss,SlimFast,39.0,0.0,9.99,25.0,292.2075,Online,Chicago
2020-04-01,Vitamins,SuperVita,31.0,1.0,12.5,0.0,387.5,Instore,New York
2020-07-08,Sleep Aids,ImmunoPro,11.0,1.0,9.99,20.0,0.0,Online,Los Angeles
2020-11-11,Energy Drinks,PowerFuel,0.0,0.0,12.5,25.0,0.0,Online,Chicago
2020-08-26,Vitamins,MuscleMax,11.0,1.0,10.99,20.0,0.0,Instore,Phoenix
2020-02-12,Immunity Boosters,MuscleMax,16.0,1.0,12.5,50.0,0.0,Mobile App,Chicago
2020-03-04,Vitamins,SuperVita,2.0,1.0,10.99,0.0,21.98,Online,Los Angeles
2020-04-22,Protein,PowerFuel,0.0,1.0,15.0,50.0,0.0,Mobile App,Houston
2020-09-09,Immunity Boosters,DreamRest,0.0,1.0,12.5,0.0,0.0,Online,Phoenix
2020-08-26,Weight Loss,DreamRest,0.0,1.0,12.5,25.0,0.0,Mobile App,Los Angeles
2020-05-13,Vitamins,MuscleMax,11.0,1.0,15.0,0.0,165.0,Instore,Los Angeles
2020-09-02,Protein,SuperVita,47.0,1.0,9.99,105.0,-23.47650000000004,Instore,New York
2020-04-29,Energy Drinks,SlimFast,11.0,2.0,10.99,20.0,0.0,Mobile App,Los Angeles
2020-02-19,Vitamins,SuperVita,0.0,1.0,9.99,20.0,0.0,Instore,Houston
2020-05-27,Energy Drinks,MuscleMax,50.0,1.0,9.99,10.0,449.55,Mobile App,New York
2020-09-23,Sleep Aids,ImmunoPro,40.0,1.0,12.5,10.0,0.0,Instore,Phoenix
2020-09-30,Energy Drinks,SuperVita,33.0,1.0,10.99,25.0,272.0025,Online,Chicago
2020-09-02,Weight Loss,PowerFuel,11.0,1.0,12.5,0.0,137.5,Instore,Los Angeles
2020-04-29,Protein,SuperVita,11.0,2.0,12.5,25.0,0.0,Mobile App,Houston
2020-09-30,Weight Loss,PowerFuel,17.0,1.0,12.5,0.0,212.5,Mobile App,Chicago
2020-09-23,Weight Loss,SuperVita,0.0,0.0,15.0,0.0,0.0,Instore,Los Angeles
2020-09-16,Sleep Aids,SlimFast,0.0,1.0,9.99,0.0,0.0,Instore,Houston
2020-07-29,Vitamins,DreamRest,0.0,0.0,15.0,20.0,0.0,Mobile App,Los Angeles
2020-06-24,Sleep Aids,SuperVita,11.0,2.0,15.0,25.0,123.75,Instore,Phoenix
2020-02-19,Weight Loss,DreamRest,0.0,1.0,15.0,20.0,0.0,Online,Los Angeles
2020-06-24,Weight Loss,SuperVita,11.0,1.0,12.5,20.0,0.0,Mobile App,New York
2020-08-26,Sleep Aids,SuperVita,26.0,1.0,12.5,0.0,325.0,Mobile App,Los Angeles
2020-07-15,Immunity Boosters,MuscleMax,15.0,1.0,12.5,25.0,140.625,Instore,Los Angeles
2020-04-22,Immunity Boosters,SlimFast,45.0,1.0,12.5,25.0,0.0,Mobile App,Los Angeles
2020-09-09,Vitamins,DreamRest,22.0,2.0,10.99,0.0,241.78,Online,Chicago
2020-11-18,Protein,SuperVita,44.0,2.0,12.5,105.0,-27.5,Online,New York
2020-06-03,Weight Loss,MuscleMax,11.0,1.0,12.5,50.0,0.0,Mobile App,Los Angeles
2020-04-01,Protein,SlimFast,11.0,0.0,12.5,50.0,0.0,Mobile App,New York
2020-06-10,Weight Loss,SuperVita,11.0,0.0,12.5,20.0,0.0,Instore,Phoenix
2020-12-23,Immunity Boosters,ImmunoPro,0.0,2.0,9.99,25.0,0.0,Instore,Phoenix
2020-12-16,Immunity Boosters,SlimFast,28.0,1.0,10.99,20.0,246.176,Online,Phoenix
2020-11-03,Energy Drinks,DreamRest,28.0,1.0,9.99,20.0,223.776,Mobile App,New York
2020-09-09,Energy Drinks,DreamRest,11.0,1.0,12.5,0.0,0.0,Online,Chicago
2020-04-15,Energy Drinks,ImmunoPro,26.0,1.0,12.5,0.0,325.0,Online,New York
2020-11-04,Vitamins,SlimFast,41.0,1.0,12.5,20.0,0.0,Instore,New York
2020-01-01,Sleep Aids,SlimFast,0.0,0.0,12.5,10.0,0.0,Mobile App,Chicago
2020-12-02,Weight Loss,SuperVita,45.0,2.0,9.99,10.0,404.595,Mobile App,Los Angeles
2020-06-17,Vitamins,PowerFuel,11.0,0.0,15.0,20.0,0.0,Mobile App,Phoenix
2020-08-26,Sleep Aids,SlimFast,0.0,1.0,10.99,0.0,0.0,Online,Los Angeles
2020-07-29,Immunity Boosters,PowerFuel,11.0,1.0,12.5,50.0,0.0,Mobile App,Chicago
2020-12-16,Energy Drinks,SuperVita,9.0,2.0,12.5,105.0,-5.625,Online,Los Angeles
2020-03-04,Protein,SuperVita,14.0,1.0,9.99,20.0,111.888,Instore,Los Angeles
2020-06-03,Sleep Aids,SlimFast,11.0,1.0,12.5,20.0,0.0,Instore,Chicago
2020-06-10,Immunity Boosters,PowerFuel,11.0,0.0,12.5,20.0,0.0,Instore,New York
2020-04-22,Energy Drinks,SuperVita,3.0,2.0,15.0,105.0,-2.25,Mobile App,Phoenix
2020-10-14,Sleep Aids,PowerFuel,0.0,0.0,12.5,10.0,0.0,Instore,Chicago
2020-05-06,Immunity Boosters,SuperVita,11.0,1.0,9.99,20.0,0.0,Online,Houston
2020-04-15,Sleep Aids,PowerFuel,11.0,0.0,12.5,20.0,0.0,Mobile App,Los Angeles
2020-10-28,Vitamins,SuperVita,11.0,1.0,10.99,20.0,0.0,Online,Los Angeles
2020-04-15,Energy Drinks,DreamRest,0.0,0.0,9.99,50.0,0.0,Instore,New York
2020-11-18,Protein,ImmunoPro,0.0,2.0,12.5,20.0,0.0,Online,New York
2020-11-04,Sleep Aids,MuscleMax,0.0,1.0,9.99,25.0,0.0,Mobile App,Phoenix
2020-08-12,Weight Loss,DreamRest,12.0,2.0,15.0,105.0,-9.0,Mobile App,Phoenix
2020-04-22,Immunity Boosters,SlimFast,35.0,0.0,9.99,50.0,174.825,Mobile App,Houston
2020-07-15,Immunity Boosters,MuscleMax,1.0,1.0,12.5,0.0,0.0,Instore,Chicago
2020-08-12,Energy Drinks,SlimFast,40.0,1.0,12.5,50.0,0.0,Instore,New York
2020-05-13,Energy Drinks,SuperVita,0.0,1.0,10.99,20.0,0.0,Online,Chicago
2020-04-22,Vitamins,MuscleMax,47.0,2.0,12.5,20.0,470.0,Instore,Houston
2020-09-02,Immunity Boosters,SuperVita,11.0,1.0,12.5,20.0,0.0,Online,Chicago
2020-02-19,Sleep Aids,SuperVita,2.0,1.0,12.5,10.0,0.0,Instore,New York
2020-11-11,Protein,PowerFuel,0.0,0.0,10.99,0.0,0.0,Instore,Houston
2020-03-18,Vitamins,MuscleMax,45.0,1.0,9.99,25.0,337.1625,Online,New York
2020-01-08,Sleep Aids,SuperVita,46.0,0.0,10.99,50.0,252.77,Online,Phoenix
2020-03-25,Vitamins,ImmunoPro,0.0,1.0,15.0,20.0,0.0,Instore,Houston
2020-10-14,Immunity Boosters,SuperVita,31.0,1.0,12.5,20.0,0.0,Instore,Houston
2020-05-20,Immunity Boosters,DreamRest,0.0,0.0,10.99,10.0,0.0,Instore,New York
2020-07-22,Weight Loss,PowerFuel,1.0,2.0,15.0,105.0,-0.75,Mobile App,Los Angeles
2020-07-15,Energy Drinks,SuperVita,11.0,1.0,9.99,20.0,0.0,Online,Los Angeles
2020-04-29,Vitamins,SlimFast,24.0,0.0,10.99,105.0,-13.18799999999999,Instore,Phoenix
2020-01-01,Immunity Boosters,DreamRest,7.0,1.0,12.5,20.0,0.0,Mobile App,Chicago
2020-01-15,Vitamins,DreamRest,0.0,1.0,9.99,50.0,0.0,Instore,Phoenix
2020-09-02,Immunity Boosters,SlimFast,11.0,1.0,9.99,0.0,109.89,Online,Houston
2020-08-26,Immunity Boosters,MuscleMax,31.0,1.0,10.99,20.0,272.552,Online,New York
2020-12-23,Protein,DreamRest,0.0,1.0,9.99,25.0,0.0,Online,Houston
2020-02-26,Vitamins,PowerFuel,28.0,1.0,12.5,50.0,0.0,Mobile App,Chicago
2020-06-17,Vitamins,SuperVita,49.0,1.0,10.99,0.0,538.51,Online,New York
2020-05-27,Vitamins,SuperVita,32.0,2.0,10.99,105.0,-17.584,Instore,Chicago
2020-08-05,Immunity Boosters,PowerFuel,11.0,1.0,12.5,10.0,0.0,Mobile App,Los Angeles
2020-09-23,Weight Loss,PowerFuel,28.0,1.0,12.5,10.0,315.0,Mobile App,Chicago
2020-05-27,Vitamins,SuperVita,4.0,2.0,15.0,10.0,54.0,Online,New York
2020-10-28,Weight Loss,SuperVita,21.0,1.0,12.5,0.0,262.5,Mobile App,Chicago
2020-02-26,Energy Drinks,SuperVita,11.0,0.0,10.99,20.0,0.0,Online,Houston
2020-11-11,Weight Loss,ImmunoPro,4.0,1.0,12.5,0.0,50.0,Instore,Phoenix
2020-07-29,Immunity Boosters,PowerFuel,36.0,2.0,10.99,0.0,395.64,Online,Chicago
2020-08-19,Immunity Boosters,PowerFuel,11.0,1.0,12.5,0.0,137.5,Instore,Los Angeles
2020-01-29,Immunity Boosters,DreamRest,1.0,0.0,10.99,0.0,10.99,Mobile App,New York
2020-02-05,Energy Drinks,SuperVita,11.0,1.0,10.99,20.0,0.0,Instore,Los Angeles
2020-05-20,Vitamins,SuperVita,48.0,1.0,9.99,0.0,479.52,Mobile App,Chicago
2020-03-25,Weight Loss,MuscleMax,28.0,0.0,10.99,25.0,230.79,Mobile App,Los Angeles
2020-08-12,Energy Drinks,DreamRest,45.0,1.0,12.5,0.0,562.5,Mobile App,Chicago
2020-07-01,Immunity Boosters,SlimFast,27.0,1.0,12.5,20.0,0.0,Mobile App,Chicago
2020-12-09,Sleep Aids,MuscleMax,11.0,1.0,12.5,20.0,0.0,Mobile App,Los Angeles
2020-04-01,Sleep Aids,MuscleMax,3.0,2.0,10.99,10.0,29.673,Mobile App,Los Angeles
2020-04-08,Vitamins,SuperVita,0.0,2.0,9.99,20.0,0.0,Mobile App,Houston
2020-05-27,Protein,SlimFast,0.0,1.0,15.0,50.0,0.0,Online,New York
2020-11-25,Protein,SlimFast,46.0,2.0,12.5,50.0,0.0,Instore,Phoenix
2020-03-18,Protein,SlimFast,41.0,1.0,12.5,50.0,256.25,Online,New York
2020-05-27,Weight Loss,ImmunoPro,0.0,1.0,15.0,25.0,0.0,Mobile App,New York
2020-03-06,Weight Loss,PowerFuel,11.0,0.0,12.5,0.0,0.0,Mobile App,New York
2020-12-09,Vitamins,SuperVita,41.0,0.0,12.5,0.0,0.0,Instore,Los Angeles
2020-02-05,Weight Loss,SlimFast,11.0,1.0,15.0,20.0,0.0,Mobile App,Chicago
2020-10-28,Sleep Aids,PowerFuel,11.0,1.0,12.5,20.0,0.0,Instore,New York
2020-04-29,Vitamins,PowerFuel,0.0,1.0,12.5,25.0,0.0,Mobile App,New York
2020-01-22,Weight Loss,SuperVita,6.0,0.0,15.0,10.0,81.0,Instore,Chicago
2020-06-03,Sleep Aids,ImmunoPro,29.0,0.0,9.99,20.0,231.768,Online,Chicago
2020-02-12,Sleep Aids,SlimFast,9.0,1.0,12.5,0.0,0.0,Mobile App,New York
2020-10-14,Protein,MuscleMax,11.0,1.0,15.0,20.0,0.0,Mobile App,Houston
2020-05-13,Vitamins,SlimFast,0.0,0.0,15.0,20.0,0.0,Instore,New York
2020-04-01,Immunity Boosters,ImmunoPro,11.0,1.0,15.0,20.0,0.0,Mobile App,Los Angeles
2020-04-08,Energy Drinks,PowerFuel,35.0,2.0,12.5,20.0,350.0,Instore,New York
2020-04-03,Weight Loss,MuscleMax,0.0,1.0,9.99,50.0,0.0,Mobile App,New York
2020-10-14,Immunity Boosters,SlimFast,11.0,0.0,12.5,25.0,0.0,Instore,Chicago
2020-07-29,Sleep Aids,SlimFast,31.0,1.0,12.5,105.0,-19.375,Instore,Phoenix
2020-05-13,Energy Drinks,SlimFast,0.0,1.0,9.99,25.0,0.0,Online,Chicago
2020-05-27,Protein,PowerFuel,41.0,0.0,10.99,25.0,337.9425,Instore,Los Angeles
2020-05-20,Weight Loss,PowerFuel,11.0,1.0,12.5,20.0,0.0,Instore,New York
2020-10-07,Immunity Boosters,PowerFuel,11.0,2.0,15.0,20.0,0.0,Online,Los Angeles
2020-01-01,Vitamins,SuperVita,42.0,0.0,15.0,10.0,567.0,Online,Los Angeles
2020-08-12,Vitamins,PowerFuel,0.0,1.0,9.99,25.0,0.0,Instore,Chicago
2020-09-30,Energy Drinks,DreamRest,30.0,1.0,12.5,20.0,0.0,Mobile App,Chicago
2020-05-20,Protein,MuscleMax,11.0,2.0,12.5,25.0,103.125,Online,Houston
2020-04-15,Protein,SuperVita,0.0,1.0,15.0,20.0,0.0,Mobile App,Chicago
2020-01-29,Weight Loss,SuperVita,0.0,0.0,9.99,0.0,0.0,Online,New York
2020-03-11,Immunity Boosters,SuperVita,0.0,1.0,12.5,0.0,0.0,Instore,Chicago
2020-01-29,Immunity Boosters,MuscleMax,34.0,0.0,15.0,50.0,255.0,Online,Los Angeles
2020-02-12,Immunity Boosters,SlimFast,14.0,2.0,12.5,50.0,0.0,Online,New York
2020-09-09,Sleep Aids,SuperVita,11.0,1.0,12.5,50.0,0.0,Online,New York
2020-12-02,Energy Drinks,SlimFast,11.0,0.0,12.5,25.0,0.0,Mobile App,Chicago
2020-08-12,Weight Loss,PowerFuel,33.0,2.0,15.0,0.0,495.0,Online,Los Angeles
2020-08-12,Sleep Aids,SuperVita,0.0,0.0,12.5,50.0,0.0,Instore,Phoenix
2020-08-26,Protein,PowerFuel,0.0,0.0,15.0,0.0,0.0,Mobile App,Phoenix
2020-08-05,Sleep Aids,SlimFast,0.0,1.0,10.99,0.0,0.0,Online,New York
2020-09-09,Protein,SuperVita,0.0,0.0,12.5,0.0,0.0,Instore,Houston
2020-01-22,Sleep Aids,PowerFuel,0.0,1.0,9.99,25.0,0.0,Mobile App,Chicago
2020-11-04,Protein,DreamRest,0.0,0.0,12.5,50.0,0.0,Online,Los Angeles
2020-05-27,Weight Loss,ImmunoPro,0.0,0.0,10.99,20.0,0.0,Instore,Houston
2020-07-15,Energy Drinks,SlimFast,11.0,1.0,12.5,10.0,0.0,Instore,Los Angeles
2020-10-28,Protein,MuscleMax,0.0,1.0,15.0,25.0,0.0,Mobile App,New York
2020-03-11,Immunity Boosters,SlimFast,11.0,2.0,12.5,20.0,0.0,Instore,Phoenix
2020-01-29,Weight Loss,PowerFuel,0.0,1.0,10.99,25.0,0.0,Online,New York
2020-12-08,Weight Loss,DreamRest,27.0,1.0,10.99,25.0,222.5475,Instore,Los Angeles
2020-04-03,Immunity Boosters,SlimFast,24.0,0.0,15.0,50.0,180.0,Mobile App,Phoenix
